solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,sgrstar2400_oid,source,ra_icrs,de_icrs,pmra,pmde,gmag,b_r,col_ra_icrs,col_de_icrs
1636148068921376768,Gaia DR3 3979712710744349824,3979712710744349824,1400179209,2016.0,176.1546388409046,0.0981339,21.982787206193215,0.10014355,0.07812519193891154,0.15083143,0.51796365,1.8535006,-1.4786854554583855,0.12933496,-1.1175660870904607,0.1282082,-0.13537107,-0.10976163,0.063218996,0.123919725,-0.4978317,-0.07270486,0.3643059,0.28396225,-0.5952475,-0.3416983,174,0,172,2,1.8941576,211.61359,0.14385124,0.2777125,31,false,1.5349094,,,,,,,,20,12,0.21876672,27,9,0,0.02844554,117.898026,1,0,1.1033508,0.29223904,0.26887462,0.4395494,0.76356685,-65.41069,36.129406,-6.4223094,-18.125917,false,231,1822.5310190847806,2.2106524,824.43134,17.535679,25,913.0989942138247,13.678221,66.755684,17.937248,24,1272.3428824721348,11.865458,107.230835,16.986385,1.1991247,0,2,0,1,0,0.9508629,0.40156937,0.5492935,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,228.0161699653471,73.97509857116918,167.45034234979508,18.584469860662857,false,false,0,false,false,false,false,false,true,true,false,4.6673093E-10,1.2616654E-9,0.9999852,5211.564,5193.75,5229.964,4.7604,4.7404,4.7793,-1.8234,-2.1364,-1.6598,1567.6078,1546.893,1591.8807,0.003,7.0E-4,0.008,0.0024,6.0E-4,0.0066,0.0013,3.0E-4,0.0036,MARCS,755,3979712710744349824,176.154639045276,21.9827873689476,-1.565999984741211,-1.253000020980835,17.55030059814453,0.9164999723434448,176.154646318188,21.9827927644039
1636148068921376768,Gaia DR3 3979727107474759296,3979727107474759296,746464511,2016.0,175.9328863975463,0.5704518,22.033266863083806,0.5837441,-0.9925850946933251,0.69157904,-1.4352446,2.1870944,-1.610469873763557,0.82140315,-1.479786727426298,0.66805774,-0.22864316,0.10746227,-0.31897345,0.22790432,-0.5410548,0.35806268,-0.4939019,-0.34936318,0.26678127,-0.29794037,131,0,131,0,-0.05421847,132.17271,0.0,0.0,31,false,1.4813572,,,,,,,,15,13,1.2820725,21,9,0,0.14852495,111.6604,0,0,0.9939452,0.37984842,0.17067903,0.515314,0.791114,-42.152267,17.67144,-7.1608486,-19.094065,false,171,173.61504381691017,1.1017001,157.5883,20.088398,17,91.88861136542,11.564849,7.945509,20.430387,18,150.57117305961665,12.980538,11.599763,19.303541,1.3965367,0,0,0,0,0,1.1268463,0.34198952,0.7848568,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.57102222613082,73.80317276112628,167.23108944865228,18.544250086714978,false,false,0,false,false,false,false,false,false,false,false,0.024952667,5.7910685E-5,0.9749843,,,,,,,,,,,,,,,,,,,,,,,756,3979727107474759296,175.932886448702,22.0332672387698,-1.4420000314712524,-1.184999942779541,20.114200592041016,0.9706000089645386,175.932893147104,22.033272341734
1636148068921376768,Gaia DR3 3979741676003900672,3979741676003900672,608807190,2016.0,176.48399488077052,0.10367693,22.170741308792635,0.11786595,-0.08483139783729013,0.13136813,-0.64575326,2.1305017,-1.749645504937684,0.13512233,-1.2156388800855757,0.12699729,-0.12601827,-0.09777343,-0.016368248,0.1831344,-0.37284675,0.24740218,-0.32250026,-0.16721079,0.046430536,-0.17851478,182,0,180,2,0.31504044,188.00404,0.0,0.0,31,false,1.4940892,,,,,,,,21,13,0.2054217,29,11,0,0.17156899,24.93614,0,0,1.014972,0.27631035,0.16374329,0.32560688,0.88823706,-86.30598,50.40542,-3.2392964,-20.043571,false,240,1295.130308074401,1.8932536,684.07654,17.906584,27,643.818464667265,17.309475,37.19457,18.316633,26,944.1375569297649,11.122205,84.88763,17.310307,1.2260975,0,3,0,0,0,1.0063267,0.41004944,0.59627724,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.7945764394739,74.3283929167771,167.6597550541532,18.883047338675286,false,false,0,false,false,false,false,false,true,true,false,8.224558E-11,5.8860854E-11,0.9999918,4999.515,4985.299,5014.8975,4.7213,4.6885,4.7479,-1.0073,-1.153,-0.8878,1829.3284,1766.1075,1899.8475,0.0015,3.0E-4,0.0039,0.0012,2.0E-4,0.0031,6.0E-4,1.0E-4,0.0017,PHOENIX,757,3979741676003900672,176.483995101636,22.1707415179582,-1.7000000476837158,-1.0850000381469727,17.925399780273438,1.0312000513076782,176.484003004365,22.1707461873819
1636148068921376768,Gaia DR3 3979753701912424192,3979753701912424192,1011791125,2016.0,176.62662989605403,0.49054968,22.368880705806863,0.35335723,0.24284856852753503,0.49779716,0.48784643,3.3911242,-1.1929591962836832,0.6520287,-3.174361717388109,0.36098862,-0.048829947,-0.063653454,-0.30155402,0.09412928,-0.2734957,0.18286708,-0.12735225,-0.27633572,-0.24162537,0.134672,189,0,186,3,1.5754396,221.19319,0.6048544,0.2942617,95,false,,1.6288933,0.11605832,-0.25383925,-0.050646048,0.28663793,-0.030770143,-0.12034629,22,14,0.9282247,29,11,0,0.030416632,95.86187,0,0,1.0822698,0.21029337,0.18801172,0.30874032,0.7816389,-66.672325,14.378042,-5.8448277,-17.810339,false,244,194.7182415725832,0.96361786,202.06998,19.96385,23,99.91788066066104,8.423605,11.861653,20.339434,24,115.18388621733308,10.444707,11.027967,19.594416,1.1046822,0,3,0,0,0,0.745018,0.37558365,0.36943436,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.28768416509885,74.52374409723386,167.69844990765074,19.118299355630352,false,false,0,false,false,false,false,false,false,false,false,2.3525434E-4,5.0920594E-6,0.99972385,,,,,,,,,,,,,,,,,,,,,,,758,3979753701912424192,176.626630103633,22.3688813545918,-1.4759999513626099,-1.5069999694824219,20.00149917602539,0.6723999977111816,176.626636975289,22.368887843003
1636148068921376768,Gaia DR3 3979772084372497024,3979772084372497024,118883134,2016.0,176.4258821620631,0.10417545,22.538559339409197,0.113251045,0.07449903024118655,0.12875934,0.5785913,1.8663726,-1.4951787675281492,0.14408469,-1.117043939968805,0.12282668,-0.11167403,-0.12014269,-0.03257234,0.15986232,-0.40559152,0.2014037,-0.34046426,-0.10729533,0.08325433,-0.12791526,186,0,185,1,-0.86240745,170.29074,0.0,0.0,31,false,1.5485526,,,,,,,,21,14,0.20743956,29,9,0,0.011744266,130.19281,0,0,0.9530702,0.26181582,0.1629657,0.36376825,0.8412311,-74.86725,38.3171,-4.86603,-19.861206,false,244,1329.2868813692428,1.7378485,764.90375,17.87832,25,718.2754456012972,12.474361,57.58014,18.197815,25,877.6933717181994,11.320949,77.52825,17.389538,1.2006203,0,1,0,0,0,0.80827713,0.31949425,0.48878288,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,226.4491079440663,74.41067327281382,167.4447374940974,19.194280167817134,false,false,0,false,false,false,false,false,true,true,false,2.4237728E-10,1.445694E-11,0.9999748,5558.8213,5543.0117,5575.949,4.7157,4.6887,4.7329,-2.0025,-2.2974,-1.7703,2315.2507,2276.9585,2375.3516,0.0042,9.0E-4,0.0117,0.0035,7.0E-4,0.0098,0.0019,4.0E-4,0.0054,MARCS,759,3979772084372497024,176.425882394547,22.5385595064603,-1.5410000085830688,-1.0360000133514404,17.897899627685547,0.8325999975204468,176.425889576799,22.5385639655108
1636148068921376768,Gaia DR3 3979787752412576000,3979787752412576000,248957913,2016.0,175.33822703239477,0.3341299,21.757570394307862,0.27485678,0.2520350690777039,0.3532065,0.71356297,2.5154696,-1.9285662436488762,0.53184795,-1.6149980688667096,0.35434216,0.0036665148,-0.021287924,0.045799926,0.06443327,-0.20101725,0.09441572,0.28548312,-0.02605258,-0.1998845,0.077675484,168,0,168,0,0.14294909,172.7058,0.0,0.0,31,false,1.4703254,,,,,,,,19,12,0.7377855,19,7,0,0.058447763,131.73611,0,0,1.005878,0.15744811,0.20667714,0.21958113,0.83311194,-49.027966,6.45664,-2.8449545,-16.896349,false,165,315.64891511972996,1.337204,236.05144,19.439356,19,143.31354542035544,12.422867,11.53627,19.947824,18,236.18851308576117,13.914951,16.973722,18.814749,1.2022916,0,0,0,0,0,1.1330757,0.5084686,0.6246071,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.7460870502566,73.18837320266216,166.82437666663657,18.063259459859804,false,false,0,false,false,false,false,false,false,false,false,5.7876697E-8,5.0088104E-8,0.99998677,,,,,,,,,,,,,,,,,,,,,,,760,3979787752412576000,175.338227170632,21.7575705990983,-1.9040000438690186,-0.8379999995231628,19.467899322509766,1.072100043296814,175.33823599937,21.7575742059176
1636148068921376768,Gaia DR3 3979792292193391744,3979792292193391744,713089710,2016.0,174.9040261022452,0.1654106,21.549191709208834,0.18954024,-0.27994017278951544,0.2092281,-1.3379664,2.3742585,-1.8468198604660269,0.20501919,-1.4920990278908888,0.1798993,-0.28064254,0.050671816,-0.12057163,0.2464488,-0.4998578,0.28057843,-0.37416777,-0.1582788,0.14020935,-0.22013775,140,0,139,1,1.5895497,167.89854,0.44689408,1.1970067,31,true,1.4930516,,,,,,,,16,12,0.3184818,17,8,0,0.06996872,112.43554,1,0,1.0960861,0.2876062,0.24006046,0.4649091,0.80519944,-44.70099,42.99616,-5.731914,-19.444223,false,143,942.2935933006149,2.0990798,448.90793,18.251902,13,465.1149907462134,10.435902,44.56874,18.669641,13,695.901341963687,17.92844,38.8155,17.641527,1.2321174,0,1,0,0,0,1.0281143,0.41773987,0.61037445,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.8823942053551,72.73594889226422,166.5300357302262,17.705744404648065,false,false,0,false,false,false,false,false,false,false,false,7.145152E-10,1.1901792E-9,0.99998945,,,,,,,,,,,,,,,,,,,,,,,761,3979792292193391744,174.904026437203,21.5491918647283,-1.1759999990463257,-0.9670000076293945,18.268699645996094,1.1117000579833984,174.904031878881,21.5491960274404
1636148068921376768,Gaia DR3 3979795242835875200,3979795242835875200,1307712824,2016.0,175.03889201976517,0.3482979,21.702536935917237,0.3518312,-0.09285472850459646,0.53763026,-0.17271112,1.9598665,-1.4719156567705556,0.4484644,-1.29404058932119,0.434104,-0.043258645,-0.044748068,0.17323591,0.10887204,-0.61782444,-0.050971523,0.4000204,0.21384728,-0.54892,-0.28218186,168,0,168,0,1.0997654,192.05132,0.7838833,0.8590947,31,false,1.507313,,,,,,,,20,13,0.73445815,21,7,0,0.07032354,112.57228,0,0,1.0594392,0.37678528,0.21453868,0.4971746,0.79283637,-62.060238,22.646753,-6.180222,-17.85123,false,176,298.7619942897417,1.1564902,258.33508,19.499054,17,151.33474559988267,8.182652,18.494583,19.888695,19,197.98231596200642,10.419326,19.001451,19.006329,1.1692152,0,1,0,0,0,0.8823662,0.3896408,0.49272537,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.56237671977001,72.91002169369594,166.58274083460452,17.897355657087502,false,false,0,false,false,false,false,false,false,false,false,1.651575E-4,6.3204825E-10,0.9998267,,,,,,,,,,,,,,,,,,,,,,,762,3979795242835875200,175.038892037088,21.7025371106763,-1.4509999752044678,-1.4240000247955322,19.514699935913086,1.0303000211715698,175.03889876063,21.7025432412151
1636148068921376768,Gaia DR3 3979801496308266368,3979801496308266368,1243750768,2016.0,175.0746540206027,0.4966472,21.746403357579698,0.8591389,0.7496579694819338,0.95009017,0.7890387,2.579627,-1.4305694380948588,0.67651105,-2.1466128027085425,0.8925935,-0.26429448,-0.0034846133,-0.13869447,0.3087324,-0.7054047,0.40175655,-0.31236413,-0.21831645,-0.020725176,-0.52273744,144,0,143,1,2.1843379,188.23744,1.5855275,1.6218388,31,false,1.5783145,,,,,,,,17,12,1.4451139,18,8,0,0.10999424,114.29952,0,0,1.131804,0.49408916,0.30531582,0.6279743,0.8611367,-70.20375,57.058517,-4.8222847,-20.953667,false,152,202.12772486690804,1.3711697,147.41263,19.923302,12,123.51743920242242,15.219744,8.115605,20.109222,11,118.62093717658325,9.575203,12.388347,19.562492,1.1979474,0,2,0,0,0,0.54673004,0.18592072,0.36080933,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.46620118011708,72.95725817991381,166.5952816618071,17.951073319343315,false,false,0,false,false,false,false,false,false,false,false,0.491399,0.0029340717,0.5056623,,,,,,,,,,,,,,,,,,,,,,,763,3979801496308266368,175.074654173453,21.7464035772831,-1.8079999685287476,-1.2649999856948853,19.96470069885254,0.5486999750137329,175.074662552778,21.7464090237519
1636148068921376768,Gaia DR3 3979804176367883264,3979804176367883264,1579666599,2016.0,175.17043650032676,0.03786893,21.860472958838223,0.054801323,0.049296599838813376,0.058691584,0.83992624,1.9678285,-1.6184062471746108,0.05142019,-1.1194240205255164,0.05815363,-0.2770372,-0.09842824,-0.24563274,0.32546663,-0.5964437,0.438585,-0.49505267,-0.2762009,0.10033729,-0.47636878,166,0,166,0,1.8245654,203.27167,0.03669026,0.12552555,31,true,1.4497044,,,,,,,,19,12,0.10041851,20,10,0,0.07609147,113.100266,0,0,1.1012444,0.4115409,0.27228606,0.6124708,0.7873056,-71.498184,47.099636,-2.5681758,-19.819324,false,173,9930.706536969781,4.92552,2016.1743,15.694917,20,4174.127868355295,18.400557,226.84792,16.287128,20,8206.46684102768,13.863531,591.94635,14.962505,1.2466983,0,0,0,0,0,1.3246231,0.5922117,0.7324114,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.21671863693555,73.08220651512416,166.63029540625803,18.09182802846423,false,false,0,false,false,false,false,false,true,true,false,1.02110655E-13,5.101546E-13,0.9999913,5104.116,5085.6895,5123.611,4.0861,4.0805,4.0926,-0.0364,-0.0625,-0.012,1720.6348,1683.7434,1753.2979,0.7466,0.7309,0.7628,0.588,0.5753,0.6011,0.3132,0.3064,0.3202,MARCS,764,3979804176367883264,175.17043672938,21.8604731622819,-1.4930000305175781,-1.2730000019073486,15.708100318908691,1.339400053024292,175.170443656353,21.8604786413756
1636148068921376768,Gaia DR3 3979811701150227840,3979811701150227840,156293318,2016.0,175.46727576844148,0.20767939,21.82754097979967,0.27725825,-0.1927635588864872,0.31364968,-0.6145823,2.1040406,-1.8262796511104697,0.27995718,-1.0448392964079842,0.25503853,-0.13967617,0.012159577,0.0132074,0.14314908,-0.645435,0.25671992,-0.376408,-0.22426851,0.14853583,-0.19722982,151,0,151,0,-1.1534257,132.05478,0.0,0.0,31,false,1.4997915,,,,,,,,17,13,0.44056898,20,8,0,0.026927527,26.778698,0,0,0.93103576,0.39431348,0.1558165,0.54384035,0.8489205,-59.02885,37.81075,-6.155153,-20.302773,false,166,535.7413788642041,1.5300746,350.1407,18.864979,20,248.80297484316236,8.08658,30.767391,19.348904,19,363.40889154074034,9.969695,36.451355,18.346907,1.1427377,0,0,0,0,0,1.001997,0.48392487,0.5180721,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.67722312396134,73.32570723516884,166.9082456754288,18.17684006294674,false,false,0,false,false,false,false,false,true,false,false,1.2502161E-8,1.6752016E-9,0.99996704,4996.793,4974.3555,5022.9927,4.7894,4.7667,4.8029,-1.3477,-1.4811,-1.1705,2604.425,2527.368,2727.235,0.0015,3.0E-4,0.0041,0.0012,2.0E-4,0.0033,6.0E-4,1.0E-4,0.0018,PHOENIX,765,3979811701150227840,175.467276060408,21.8275411269023,-1.4500000476837158,-0.843999981880188,18.894100189208984,1.0224000215530396,175.467282787721,21.8275447601571
1636148068921376768,Gaia DR3 3979821184438749568,3979821184438749568,1308578269,2016.0,175.68883334446326,0.097566314,21.985312443579506,0.087696455,0.018941058563675832,0.112027995,0.16907433,2.2398946,-1.8355488904020987,0.12634023,-1.283701057625423,0.09092369,-0.02513188,-0.19140504,-0.08688293,0.18015441,-0.29861033,0.21635899,-0.19828665,-0.179073,-0.15800199,0.005544161,193,0,193,0,-2.1174428,155.62872,0.0,0.0,31,false,1.4886534,,,,,,,,22,14,0.17702992,25,11,0,0.05341464,26.970785,0,0,0.89110667,0.30836985,0.15084061,0.34622884,0.84572697,-82.477844,10.822011,-4.002434,-19.125702,false,219,1539.9885149833194,1.7504644,879.75995,17.718573,22,719.3114254010724,10.380598,69.29383,18.196249,24,1163.258242892209,14.204729,81.89232,17.083706,1.2224569,0,0,0,0,0,1.1125431,0.4776764,0.6348667,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.43165885291359,73.57521528540674,167.0355457513979,18.406050946450407,false,false,0,false,false,false,false,false,true,true,false,1.0470266E-13,6.8022454E-12,0.9999906,4858.828,4846.2915,4874.356,4.7929,4.7677,4.8149,-1.4394,-1.5941,-1.2829,1344.249,1304.112,1401.1438,0.006,0.0013,0.0192,0.0048,0.0011,0.0153,0.0026,5.0E-4,0.0083,PHOENIX,766,3979821184438749568,175.68883358712,21.9853126533355,-1.9010000228881836,-0.9480000138282776,17.733299255371094,1.1353000402450562,175.688842413619,21.9853167360499
1636148068921376768,Gaia DR3 3979890075713533056,3979890075713533056,187626684,2016.0,175.27712336922588,0.17816314,22.28705728968668,0.22223476,0.7008304959297265,0.28190023,2.4860942,2.1694722,-1.8965140236009517,0.2351884,-1.0534914394833947,0.19732115,0.06393819,-0.20094718,0.17805725,0.093700156,-0.71896243,0.26823232,-0.271019,-0.24177155,0.18306033,-0.15592857,149,0,149,0,0.9410186,166.67416,0.27845404,0.36741167,31,false,1.4884452,,,,,,,,17,12,0.36004725,19,7,0,0.08891498,112.60685,0,0,1.053603,0.38654658,0.19169451,0.5635086,0.80249304,-56.168465,36.02316,-3.405676,-18.776342,false,158,774.283884531228,1.6932414,457.2791,18.465117,17,356.31060563572703,10.119053,35.211853,18.958971,17,574.0747141528518,9.109342,63.02044,17.850475,1.2016075,0,0,0,0,0,1.1084957,0.49385452,0.6146412,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.96184763316157,73.32773955669525,166.5373152135194,18.520729437705914,false,false,0,false,false,false,false,false,true,false,false,5.634485E-10,4.1129886E-10,0.99998254,4829.708,4800.5513,4857.5454,4.8196,4.7941,4.851,-1.5052,-1.7427,-1.3667,1818.3677,1736.0596,1893.448,0.003,7.0E-4,0.0074,0.0023,5.0E-4,0.0059,0.0013,3.0E-4,0.0032,PHOENIX,767,3979890075713533056,175.277123653982,22.2870574693094,-1.6059999465942383,-1.059000015258789,18.48979949951172,1.0942000150680542,175.277131125961,22.2870620287877
1636148068921376768,Gaia DR3 3979915712373461376,3979915712373461376,119289206,2016.0,175.76345147351608,0.09239379,22.0505275855847,0.08355872,0.16164466898804747,0.10892487,1.4840015,1.8629762,-1.3777335573615581,0.11117878,-1.2540058847296267,0.084854856,-0.027519133,-0.22250669,0.03169397,0.21575244,-0.3034971,0.23958822,-0.11151913,-0.13742958,-0.14787568,-0.045842197,203,0,203,0,-1.6068828,174.03845,0.0,0.0,31,false,1.5303047,,,,,,,,23,13,0.15634304,26,11,0,0.0064049386,81.91747,0,0,0.9187107,0.32960263,0.14612329,0.38169187,0.82707137,-84.20393,20.427958,-2.56417,-19.3603,false,227,1552.699434283078,1.9237713,807.1123,17.709648,24,785.0399658505742,7.004023,112.08415,18.101313,24,1078.2806839674934,8.935823,120.669426,17.166065,1.2000524,0,0,0,0,0,0.9352474,0.3916645,0.5435829,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.3070244474939,73.6635492319265,167.07303975083795,18.49421745865989,false,false,0,false,false,false,false,false,true,true,false,3.553985E-11,1.7770537E-11,0.99999195,5237.7593,5225.78,5249.3228,4.6869,4.6541,4.7183,-1.4494,-1.5925,-1.2961,1882.9216,1807.3594,1979.8185,0.0018,3.0E-4,0.005,0.0014,3.0E-4,0.0041,8.0E-4,1.0E-4,0.0022,MARCS,768,3979915712373461376,175.763451700122,22.0505277942193,-1.3839999437332153,-1.0390000343322754,17.726499557495117,0.9416999816894531,175.76345812915,22.0505322659372
1636148068921376768,Gaia DR3 3979962853934519296,3979962853934519296,1510322907,2016.0,176.37419855105614,0.40452155,22.655235085203262,0.3520189,1.4223359463205516,0.45869038,3.1008627,2.5324397,-0.9685656425976723,0.456025,-2.3398998119556547,0.353718,0.11707944,-0.31888562,0.012217165,0.20620532,-0.42831892,0.24550268,-0.15381245,-0.21770234,-0.12024465,-0.026690513,176,0,176,0,0.6162498,204.00587,0.7370747,0.53235894,95,false,,1.1903273,0.09476507,-0.30626118,-0.1805072,0.06925825,-0.07494824,-0.108042814,21,14,0.6463433,26,9,0,0.01574946,126.12336,1,0,1.0316244,0.28753704,0.1580265,0.3262801,0.82384205,-89.269585,19.08766,-1.7492642,-18.473017,false,216,279.50121703022916,1.1568971,241.59558,19.571407,19,64.11840386407792,9.02476,7.104721,20.821085,21,324.4127404713238,12.686332,25.571833,18.47015,1.3900875,0,0,0,0,0,2.350935,1.2496777,1.1012573,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.980394103688,74.40628553205849,167.34692426482437,19.280077716813448,false,false,0,false,false,false,false,false,false,false,false,2.7644783E-12,8.3730044E-13,0.9999868,,,,,,,,,,,,,,,,,,,,,,,769,3979962853934519296,176.374198693686,22.6552355627785,-1.74399995803833,-0.8790000081062317,19.646900177001953,2.325500011444092,176.374206832087,22.6552393494047
1636148068921376768,Gaia DR3 3979975390946159744,3979975390946159744,1704867617,2016.0,176.00211372622906,1.0890738,22.729243413597956,1.776672,2.0557110015477953,2.3880424,0.8608352,1.9326022,-1.3496374584676434,1.9056213,-1.3832678930494302,2.0533032,-0.113673836,-0.009110914,0.09865424,-0.23733349,-0.84739095,0.3913695,0.025558587,-0.5205775,0.005051039,-0.4679384,105,0,105,0,3.5460823,163.72758,3.0655248,1.8143176,95,false,,1.6454147,0.31693777,-0.38330415,0.0683513,-0.05650987,-0.21839276,0.33931077,12,9,3.420945,13,4,0,0.040420648,84.270905,0,0,1.2586776,0.36156955,0.3983462,0.6062088,0.74334615,-65.505974,53.5392,-6.08315,-20.007383,false,113,107.13474685613825,1.2175773,87.9901,20.612541,7,50.43184031585062,17.98026,2.8048449,21.08178,10,134.95334903738868,10.312102,13.08689,19.422436,1.7303927,0,0,0,0,1,1.6593437,0.46923828,1.1901054,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.29565196898733,74.10827935642399,166.98406648144822,19.202920361141402,false,false,0,false,false,false,false,false,false,false,false,6.697675E-7,2.2412567E-5,0.99997544,,,,,,,,,,,,,,,,,,,,,,,770,3979975390946159744,176.002113798662,22.7292436247956,-1.7450000047683716,-1.3760000467300415,20.641799926757812,1.996000051498413,176.002121945487,22.7292495507257
1636148068921376768,Gaia DR3 3980037513350746624,3980037513350746624,643833651,2016.0,175.92307585151386,0.10773424,23.062742336298115,0.10528522,0.04183360442987673,0.150175,0.2785657,2.1231859,-1.9289246578532853,0.121381566,-0.8872247043228585,0.1167091,0.04719979,-0.3194858,0.11257241,0.07086553,-0.5520856,0.028202912,0.40040746,-0.1631415,-0.3827355,-0.16670167,191,0,190,1,-0.5407141,181.64815,0.0,0.0,31,false,1.4785662,,,,,,,,22,13,0.18318586,24,9,0,0.06434928,114.51056,0,0,0.97023743,0.40792117,0.2126194,0.5115437,0.7605744,-85.72218,26.292906,-2.5642064,-18.917683,false,197,1464.459424975567,1.9830679,738.48175,17.773174,22,675.0162572322649,8.780327,76.87826,18.265257,22,1097.6296466168492,10.511984,104.416985,17.146755,1.2104439,0,2,0,0,0,1.1185017,0.4920826,0.62641907,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,224.05580837088488,74.14763386034441,166.7654278130634,19.474880637140327,false,false,0,false,false,false,false,false,true,true,false,1.027239E-13,4.9658233E-12,0.9999905,4810.6025,4798.517,4821.485,4.7872,4.7539,4.806,-1.1976,-1.3101,-1.0659,1392.4978,1348.1903,1469.1064,0.0023,6.0E-4,0.0066,0.0018,5.0E-4,0.0052,0.001,2.0E-4,0.0028,PHOENIX,771,3980037513350746624,175.923076159907,23.0627424860714,-1.468000054359436,-0.6930000185966492,17.787200927734375,1.1589000225067139,175.923083027311,23.0627454704213
